,종목명,현재가,전일비,등락률,액면가,거래량,거래대금,전일거래량,시가,고가,저가,매수호가,매도호가,매수총잔량,매도총잔량,상장주식수,시가총액,매출액,자산총계,부채총계,영업이익,당기순이익,주당순이익,보통주배당금,매출액증가율,영업이익증가율,외국인비율,PER,ROE,ROA,PBR,유보율
1507,금강공업우,"13,600",100,-0.73%,"1,000","5,423",73,"7,303","13,800","13,800","13,500","13,600","13,700","1,984","1,481",590,80,N/A,N/A,N/A,N/A,N/A,266,N/A,N/A,N/A,1.74,51.13,N/A,N/A,1.25,N/A
1508,KBSTAR 유로스탁스50(H),"10,695",95,+0.90%,0,"8,971",95,"4,206","10,610","10,695","10,610","10,685","10,695","56,421","62,074",750,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1509,KBSTAR 차이나항셍테크,"8,430",340,+4.20%,0,"7,073",59,"19,064","8,125","8,490","8,125","8,430","8,450","23,717","26,470",950,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.45,N/A,N/A,N/A,N/A,N/A
1510,KBSTAR KRX300미국달러선물혼합,"15,970",55,+0.35%,0,13,0,266,"15,860","15,970","15,860","15,895","15,970","3,007","3,015",500,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1511,KODEX 콩선물(H),"11,380",40,-0.35%,0,916,10,800,"11,420","11,420","11,330","11,340","11,380","10,791","9,455",700,80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1512,KBSTAR V&S셀렉트밸류,"15,890",40,-0.25%,0,"17,239",273,10,"15,865","15,890","15,865","15,940","16,005","20,111","18,057",500,79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1513,KINDEX 코스피,"31,735",45,+0.14%,0,"16,693",526,212,"31,555","31,735","31,505","31,645","31,775","15,077","20,000",250,79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1514,KODEX 200동일가중,"13,160",70,-0.53%,0,155,2,37,"13,115","13,185","13,115","13,110","13,155","30,108","19,955",600,79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1515,ARIRANG 국채선물10년,"56,380",210,-0.37%,0,52,2,4,"56,450","56,450","56,380","56,445","56,475","3,993","1,958",140,79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1516,신한 인버스 다우존스지수 선물 ETN(H),"3,940",5,+0.13%,0,"10,404",41,"2,772","3,950","3,950","3,940","3,935","3,940","46,043","58,843","2,000",79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1517,TIGER K게임,"14,300",425,+3.06%,0,"40,211",568,"6,993","13,925","14,300","13,870","14,300","14,335","27,525","20,278",550,79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1518,CJ씨푸드1우,"38,950",100,+0.26%,500,245,9,103,"38,850","39,000","38,850","38,850","38,950",47,385,200,78,N/A,N/A,N/A,N/A,N/A,107,N/A,N/A,N/A,0.46,364.02,N/A,N/A,20.39,N/A
1519,TRUE 플래티넘 선물 ETN,"7,775",15,+0.19%,0,686,5,"6,623","7,715","7,800","7,715","7,770","7,775","40,090","115,010","1,000",78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1520,TRUE 인버스 2X HSCEI ETN(H),"7,750",170,-2.15%,0,"11,066",85,469,"7,865","7,970","7,650","7,690","7,700","19,446","112,639","1,000",78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1521,HANARO 코스닥150선물레버리지,"14,900",165,+1.12%,0,402,5,819,"14,760","14,910","14,550","14,895","14,915","17,919","18,248",520,77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.78,N/A,N/A,N/A,N/A,N/A
1522,KODEX 삼성그룹밸류,"9,685",25,-0.26%,0,"1,337",12,"1,887","9,685","9,710","9,640","9,700","9,715","50,023","37,365",800,77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1523,HANARO Fn K-반도체,"9,650",145,+1.53%,0,"124,188","1,194","1,040","9,525","9,650","9,475","9,615","9,650","49,907","39,512",800,77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1524,KODEX 퀄리티Plus,"11,020",15,+0.14%,0,762,8,61,"10,980","11,040","10,970","11,020","11,040","24,521","20,154",700,77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1525,TIGER KTOP30,"10,975",55,-0.50%,0,779,8,"3,721","11,005","11,040","10,935","11,005","11,035","24,903","25,613",700,77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01,N/A,N/A,N/A,N/A,N/A
1526,TIGER 200커버드콜5%OTM,"15,265",0,0.00%,0,0,0,152,"15,265","15,265","15,265","15,245","15,275","15,112","15,109",500,76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1527,KODEX WTI원유선물인버스(H),"8,190",25,+0.31%,0,"15,773",128,"71,198","8,170","8,195","8,145","8,170","8,190","21,476","17,083",925,76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1528,KINDEX Fn K-뉴딜디지털플러스,"15,085",90,+0.60%,0,36,0,593,"14,995","15,085","14,965","15,035","15,100","20,280","20,533",500,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1529,TIGER 라틴35,"3,555",30,-0.84%,0,"9,040",32,"4,738","3,555","3,580","3,545","3,550","3,555","3,315","11,911","2,100",75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.35,N/A,N/A,N/A,N/A,N/A
1530,TIGER 금은선물(H),"9,330",145,-1.53%,0,"11,248",104,"3,708","9,290","9,330","9,240","9,325","9,330","14,598","25,061",800,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1531,HK 베스트일레븐액티브,"9,945",70,+0.71%,0,"1,095",10,"1,195","9,875","9,950","9,860","9,900","9,945","30,116","29,654",750,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1532,KBSTAR 모멘텀로우볼,"16,565",25,-0.15%,0,315,5,791,"16,495","16,630","16,495","16,595","16,630","19,988","15,987",450,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1533,KBSTAR 국채선물5년추종,"49,670",20,-0.04%,0,41,2,36,"49,710","49,710","49,640","49,645","49,680","20,000","19,962",150,74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1534,삼성 레버리지 항셍테크 ETN(H),"7,400",550,+8.03%,0,"93,687",671,"132,249","7,090","7,440","6,920","7,375","7,400","42,399","60,344","1,000",74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1535,HANARO Fn K-POP&미디어,"9,175",25,+0.27%,0,994,9,"1,177","9,155","9,190","9,060","9,170","9,175","45,256","39,513",800,73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1536,TRUE 코스피 커버드풋 ETN B,"7,335",25,+0.34%,0,700,5,50,"7,400","7,400","7,335","7,340","7,350","1,772","5,000","1,000",73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1537,TRUE 레버리지 HSCEI ETN(H),"7,330",185,+2.59%,0,599,4,"19,249","7,270","7,365","7,105","7,335","7,345","6,925","119,000","1,000",73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1538,TIGER 지주회사,"12,135",55,-0.45%,0,130,1,91,"12,295","12,295","12,090","12,110","12,135","10,290","11,137",600,73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1539,ARIRANG 국채선물3년,"53,480",0,0.00%,0,0,0,1,"53,480","53,480","53,480","53,410","53,450","9,000","9,000",136,73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1540,TIGER 로우볼,"12,510",40,-0.32%,0,"1,700",21,"1,531","12,455","12,515","12,445","12,460","12,520","17,609","36,603",580,73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1541,KODEX K-이노베이션액티브,"11,095",15,+0.14%,0,"4,213",46,927,"11,070","11,100","11,015","11,090","11,095","93,935","65,194",650,72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1542,KOSEF 미국방어배당성장나스닥,"11,960",10,+0.08%,0,589,7,780,"11,725","11,985","11,725","11,945","11,960",130,"40,309",600,72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1543,HK 하이볼액티브,"9,475",60,+0.64%,0,"1,094",10,"1,164","9,405","9,485","9,405","9,440","9,475","35,115","35,049",750,71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1544,흥국화재우,"9,240",90,-0.96%,"5,000","2,142",19,723,"9,330","9,330","9,200","9,230","9,240",925,"2,495",768,71,N/A,N/A,N/A,N/A,N/A,566,N/A,N/A,N/A,0.83,16.33,N/A,N/A,0.86,N/A
1545,미래에셋 인버스 원유선물혼합 ETN(H),"7,085",15,+0.21%,0,"7,180",50,"7,742","7,050","7,085","7,050","7,090","7,095","14,711","40,201","1,000",71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1546,코리아써키트2우B,"8,990",30,+0.33%,500,179,1,"2,123","8,630","8,990","8,630","8,940","8,990",49,"2,945",784,70,N/A,N/A,N/A,N/A,N/A,349,N/A,N/A,N/A,0.03,25.76,N/A,N/A,0.69,N/A
1547,HANARO 농업융복합산업,"12,805",10,-0.08%,0,"1,852",23,679,"12,780","12,820","12,750","12,785","12,805","10,020","22,485",550,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1548,TIGER 미국달러선물레버리지,"10,035",75,+0.75%,0,"4,381",44,"2,156","10,035","10,115","10,030","10,030","10,045","38,762","17,569",700,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1549,TIGER 차이나항셍25,"15,590",75,+0.48%,0,"1,797",27,"1,394","15,515","15,650","15,490","15,595","15,600",802,"10,016",450,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1550,ARIRANG KS로우볼가중TR,"14,010",90,+0.65%,0,22,0,"1,250","13,940","14,010","13,920","13,960","14,010","30,001","11,890",500,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1551,대신 인버스 2X 니켈선물 ETN(H),"3,500",10,-0.28%,0,"14,635",50,"27,259","3,510","3,510","3,455","3,495","3,500","42,124","107,144","2,000",70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1552,TIGER 국채선물3년인버스,"49,910",0,0.00%,0,0,0,0,"49,910","49,910","49,910","49,935","49,970","3,000","3,000",140,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1553,TIGER 경기방어채권혼합,"9,975",0,0.00%,0,"1,822",18,734,"9,975","9,975","9,955","9,970","9,975","1,440",976,700,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1554,ARIRANG 스마트베타Quality채권혼합,"11,345",10,+0.09%,0,40,0,227,"11,345","11,350","11,325","11,325","11,345","5,213","5,062",600,68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1555,ARIRANG 코스피중형주,"13,610",70,+0.52%,0,21,0,454,"13,620","13,620","13,505","13,510","13,610","20,047","14,979",500,68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1556,TIGER 코스피대형주,"15,055",10,-0.07%,0,100,1,542,"15,055","15,055","15,055","15,060","15,120","20,250","15,049",450,68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1557,TIGER 200동일가중,"13,470",0,0.00%,0,0,0,7,"13,470","13,470","13,470","13,345","13,425","20,054","20,054",500,67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1558,TIGER 200커버드콜ATM,"11,190",0,0.00%,0,0,0,18,"11,190","11,190","11,190","11,175","11,210","20,003","20,000",600,67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1559,파워 고배당저변동성,"31,910",130,-0.41%,0,372,11,73,"31,930","31,960","31,795","31,910","32,010","14,919","15,087",210,67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1560,ARIRANG 신흥국MSCI인버스(합성 H),"9,215",35,-0.38%,0,159,1,118,"9,245","9,245","9,215","9,175","9,220","10,000","11,328",720,66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1561,TIGER 200 경기소비재,"18,415",80,-0.43%,0,"1,087",20,334,"18,450","18,475","18,365","18,410","18,425","15,208","17,191",360,66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.46,N/A,N/A,N/A,N/A,N/A
1562,KBSTAR 중소형고배당,"13,165",60,-0.45%,0,"29,566",389,"56,955","13,270","13,270","13,080","13,160","13,180","10,937","19,842",500,66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1563,TIGER S&P글로벌인프라(합성),"10,930",45,-0.41%,0,"1,059",11,434,"10,940","10,940","10,850","10,930","10,935","10,553","19,530",600,66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1564,KBSTAR 수출주,"13,075",95,-0.72%,0,368,4,369,"13,145","13,145","13,075","13,075","13,110","15,184","13,908",500,65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1565,ARIRANG 선진국MSCI(합성 H),"12,500",45,+0.36%,0,"3,479",43,"4,696","12,505","12,505","12,420","12,490","12,500","6,162","7,273",520,65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1566,ARIRANG 탄소효율그린뉴딜,"10,000",70,+0.70%,0,"2,938",29,644,"9,960","10,000","9,890","9,970","10,005","18,936","20,009",650,65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1567,KODEX 미국채울트라30년선물인버스(H),"7,160",30,+0.42%,0,"3,643",26,"5,641","7,190","7,190","7,155","7,160","7,175","36,469","41,757",900,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1568,KB 인버스 2X 나스닥 100 ETN,"6,430",10,-0.16%,0,"14,060",90,"4,556","6,465","6,495","6,430","6,425","6,430","148,262","243,682","1,000",64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1569,삼성 레버리지 HSCEI ETN(H),"6,380",155,+2.49%,0,"2,721",17,"3,299","6,360","6,415","6,200","6,380","6,400","20,520","60,191","1,000",64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1570,KODEX 미국달러선물인버스2X,"8,985",60,-0.66%,0,"87,722",784,"40,520","8,990","8,990","8,910","8,980","8,985","56,692","52,694",710,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1571,TIGER 모멘텀,"26,470",25,+0.09%,0,67,1,261,"26,495","26,520","26,430","26,365","26,460","15,116","15,095",240,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1572,신한 인버스 2X Russell 2000 ETN,"6,330",25,-0.39%,0,814,5,"2,238","6,375","6,395","6,330","6,330","6,335","19,821","59,587","1,000",63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1573,KG동부제철우,"118,500","4,000",+3.49%,"5,000",134,15,29,"115,000","118,500","115,000","118,000","118,500",22,180,53,63,N/A,N/A,N/A,N/A,N/A,"1,223",N/A,N/A,N/A,0.00,96.89,N/A,N/A,11.30,N/A
1574,JW중외제약우,"35,600",300,-0.84%,"2,500",550,19,917,"35,650","35,650","34,800","35,200","35,600",655,211,177,63,N/A,N/A,N/A,N/A,N/A,-146,N/A,N/A,N/A,0.29,-243.84,N/A,N/A,4.01,N/A
1575,마이티 200커버드콜ATM레버리지,"10,525",40,-0.38%,0,6,0,2,"10,525","10,525","10,525","10,525","10,545","10,102","10,108",600,63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1576,KBSTAR KRX국채선물3년10년스티프너2X,"51,960",40,+0.08%,0,6,0,36,"51,965","52,000","51,955","51,925","51,950","4,000","3,994",120,62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1577,KINDEX 인버스,"4,785",25,-0.52%,0,"13,339",64,"15,239","4,835","4,835","4,785","4,785","4,790","24,211","23,262","1,300",62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.38,N/A,N/A,N/A,N/A,N/A
1578,KBSTAR KRX국채선물3년10년스티프너,"51,285",45,+0.09%,0,16,0,66,"51,285","51,300","51,285","51,245","51,280","1,000",984,120,62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1579,HK S&P코리아로우볼,"12,745",0,0.00%,0,0,0,2,"12,745","12,745","12,745","12,690","12,745","20,021","20,000",480,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1580,HANARO Fn K-게임,"8,635",70,+0.82%,0,"2,252",19,672,"8,590","8,635","8,545","8,585","8,635","45,544","42,861",700,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1581,파워 중기국고채,"99,710",0,0.00%,0,0,0,2,"99,710","99,710","99,710","99,660","99,720","2,500","1,500",60,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1582,TRUE 인버스 2X 유로스탁스50 ETN(H),"2,990",50,-1.64%,0,"8,618",25,"3,418","3,035","3,035","2,985","2,980","2,990","160,207","249,952","2,000",60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1583,KBSTAR KRX국채선물3년10년플래트너,"49,780",30,+0.06%,0,6,0,36,"49,780","49,785","49,770","49,745","49,785","4,000","1,994",120,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1584,KBSTAR 200고배당커버드콜ATM,"8,455",45,-0.53%,0,205,1,33,"8,450","8,465","8,440","8,445","8,460","10,088","9,879",700,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1585,KBSTAR 미국장기국채선물(H),"11,820",65,-0.55%,0,305,3,96,"11,875","11,875","11,820","11,820","11,855","18,944","19,296",500,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1586,ARIRANG S&P글로벌인프라,"11,810",10,-0.08%,0,473,5,668,"11,820","11,850","11,800","11,790","11,810",136,"1,019",500,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1587,KBSTAR KRX국채선물3년10년플래트너2X,"49,000",35,+0.07%,0,16,0,36,"49,005","49,020","48,970","48,940","48,975","2,000","1,997",120,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1588,성문전자우,"9,800",10,+0.10%,500,"4,139",40,"1,972","9,700","9,800","9,500","9,800","9,810","3,357","1,246",600,59,N/A,N/A,N/A,N/A,N/A,32,N/A,N/A,N/A,2.18,306.25,N/A,N/A,6.49,N/A
1589,신한 인버스 2X S&P500 선물 ETN,"2,900",10,+0.35%,0,"5,284",15,"7,110","2,915","2,930","2,900","2,895","2,900","59,519","56,917","2,000",58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1590,TIGER 국채선물10년인버스,"48,225",0,0.00%,0,0,0,0,"48,225","48,225","48,225","48,310","48,350","3,000","3,000",120,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1591,TRUE 인버스 유로스탁스50 ETN(H) B,"5,780",40,-0.69%,0,10,0,3,"5,790","5,790","5,780","5,770","5,775","18,583","60,001","1,000",58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1592,JW중외제약2우B,"62,000","2,700",+4.55%,"2,500",523,31,176,"59,200","62,000","59,000","60,500","62,000",62,875,93,58,N/A,N/A,N/A,N/A,N/A,-146,N/A,N/A,N/A,0.53,-424.66,N/A,N/A,6.98,N/A
1593,KBSTAR 200커뮤니케이션서비스,"19,220",100,-0.52%,0,267,5,271,"19,190","19,230","19,115","19,170","19,225","11,619","8,334",300,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1594,HANARO KAP초장기국고채,"46,425",275,-0.59%,0,201,9,"5,180","46,675","46,675","46,425","46,515","46,580","2,235","3,973",122,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1595,SOL 중국본토 중소형 CSI500(합성 H),"6,290",40,-0.63%,0,"3,422",21,"8,821","6,310","6,360","6,205","6,260","6,290","5,022","5,297",900,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1596,TIGER 방송통신,"10,480",60,-0.57%,0,"15,272",159,"9,902","10,600","10,600","10,425","10,475","10,480","34,247","35,281",540,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1597,대신 인버스 아연선물 ETN(H),"8,065",65,-0.80%,0,241,1,891,"8,125","8,125","8,020","8,055","8,065","9,223","99,995",700,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1598,KINDEX 필리핀MSCI(합성),"14,015",20,+0.14%,0,787,11,7,"14,040","14,120","14,015","14,015","14,095","3,890","4,747",400,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1599,KODEX 멀티에셋하이인컴(H),"11,100",40,-0.36%,0,46,0,646,"11,110","11,110","11,100","11,095","11,100",59,"16,785",500,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1600,신한 인버스 2X 금 선물 ETN,"5,470",135,+2.53%,0,"10,621",58,"3,972","5,525","5,540","5,470","5,470","5,475","52,684","57,637","1,000",55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1601,진흥기업우B,"6,370",140,-2.15%,500,"2,932",18,481,"6,480","6,480","6,370","6,360","6,370",267,161,857,55,N/A,N/A,N/A,N/A,N/A,319,N/A,N/A,N/A,0.10,19.97,N/A,N/A,6.20,N/A
1602,KODEX MSCI퀄리티,"10,795",35,+0.33%,0,77,0,"10,199","10,740","10,795","10,740","10,760","10,795","30,002","16,952",500,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1603,동양우,"8,590",60,-0.69%,500,"4,353",37,"2,022","8,700","8,700","8,500","8,590","8,600","1,702","1,237",618,53,N/A,N/A,N/A,N/A,N/A,-69,N/A,N/A,N/A,0.29,-124.49,N/A,N/A,2.16,N/A
1604,동양2우B,"16,800",600,+3.70%,500,"1,486",24,"2,508","16,400","16,900","16,250","16,800","16,850","1,064","2,453",309,52,N/A,N/A,N/A,N/A,N/A,-69,N/A,N/A,N/A,0.00,-243.48,N/A,N/A,4.23,N/A
1605,KODEX 미국달러선물인버스,"9,745",30,-0.31%,0,"17,848",173,"8,259","9,750","9,750","9,705","9,740","9,745","50,959","42,403",530,52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1606,ARIRANG KRX300헬스케어,"13,535",170,+1.27%,0,"1,224",16,608,"13,415","13,535","13,410","13,505","13,535","5,099","4,631",380,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1607,KBSTAR 200중공업,"10,645",375,-3.40%,0,"9,770",104,736,"10,915","10,915","10,595","10,630","10,645","10,542","15,119",480,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
1608,KODEX 국채선물3년인버스,"49,845",0,0.00%,0,0,0,0,"49,845","49,845","49,845","49,870","49,910","6,000","6,001",102,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
